"Block","Order","Block.1","Position","ML","Leaf.Number","Comment","Trt","Comp","Combos","Population","Species"
"4",841,4,"841","PA4.3Ihed",8,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",841,4,"841A","PA4.17Ip",9,"","Inter","PA 4.15 Ihed","PA 4.17 Ip-PA 4.15 Ihed","PA4","Ip"
"4",841,4,"841A","PA4.15Ihed",14,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",842,4,"842","PA4.19Ip",8,"","Inter","PA 4.3 Ihed","PA 4.19 Ip-PA 4.3 Ihed","PA4","Ip"
"4",842,4,"842","PA4.3Ihed",11,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",843,4,"843","PA4.11Ip",7,"","Inter","PA 4.12 Ihed","PA 4.11 Ip-PA 4.12 Ihed","PA4","Ip"
"4",843,4,"843","PA4.12Ihed",12,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",843,4,"843A","PA4.15Ip",6,"","Inter","PA 4.2 Ihed","PA 4.15 Ip-PA 4.2 Ihed","PA4","Ip"
"4",843,4,"843A","PA4.2Ihed",14,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",844,4,"844","PA4.17Ip",8,"","Inter","PA 4.15 Ihed","PA 4.17 Ip-PA 4.15 Ihed","PA4","Ip"
"4",844,4,"844","PA4.15Ihed",11,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",845,4,"845","PA4.13Ip",4,"","Inter","PA 4.9 Ihed","PA 4.13 Ip-PA 4.9 Ihed","PA4","Ip"
"4",845,4,"845","PA4.9Ihed",16,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",847,4,"847","PA4.15Ip",12,"","Inter","PA 4.9 Ihed","PA 4.15 Ip-PA 4.9 Ihed","PA4","Ip"
"4",847,4,"847","PA4.9Ihed",7,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",847,4,"847A","PA4.16Ip",11,"","Inter","PA 4.15 Ihed","PA 4.16 Ip-PA 4.15 Ihed","PA4","Ip"
"4",847,4,"847A","PA4.15Ihed",13,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",848,4,"848","PA4.2Ip",21,"","Alone","NA","NA","PA4","Ip"
"4",849,4,"849","PA4.1Ip",18,"","Alone","NA","NA","PA4","Ip"
"4",850,4,"850","PA4.15Ip",14,"","Inter","PA 4.7 Ihed","PA 4.15 Ip-PA 4.7 Ihed","PA4","Ip"
"4",850,4,"850","PA4.7Ihed",21,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",851,4,"851","PA4.11Ip",5,"","Alone","NA","NA","PA4","Ip"
"4",851,4,"851A","PA4.14Ip",6,"","Inter","PA 4.15 Ihed","PA 4.14 Ip-PA 4.15 Ihed","PA4","Ip"
"4",851,4,"851A","PA4.15Ihed",15,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",852,4,"852","PA4.15Ip",9,"","Inter","PA 4.3 Ihed","PA 4.15 Ip-PA 4.3 Ihed","PA4","Ip"
"4",852,4,"852","PA4.3Ihed",21,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",853,4,"853A","PA4.15Ip",16,"","Inter","PA 4.15 Ihed","PA 4.15 Ip-PA 4.15 Ihed","PA4","Ip"
"4",853,4,"853A","PA4.15Ihed",10,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",855,4,"855","PA4.19Ip",6,"","Alone","NA","NA","PA4","Ip"
"4",855,4,"855A","PA4.18Ip",10,"","Inter","PA 4.15 Ihed","PA 4.18 Ip-PA 4.15 Ihed","PA4","Ip"
"4",855,4,"855A","PA4.15Ihed",9,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",856,4,"856","PA4.2Ip",6,"","Inter","PA 4.7 Ihed","PA 4.2 Ip-PA 4.7 Ihed","PA4","Ip"
"4",856,4,"856","PA4.7Ihed",15,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",857,4,"857","PA4.17Ip",11,"","Inter","PA 4.7 Ihed","PA 4.17 Ip-PA 4.7 Ihed","PA4","Ip"
"4",857,4,"857","PA4.7Ihed",13,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",857,4,"857A","PA4.16Ip",4,"","Inter","PA 4.15 Ihed","PA 4.16 Ip-PA 4.15 Ihed","PA4","Ip"
"4",857,4,"857A","PA4.15Ihed",5,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",858,4,"858","PA4.19Ip",9,"","Inter","PA 4.12 Ihed","PA 4.19 Ip-PA 4.12 Ihed","PA4","Ip"
"4",858,4,"858","PA4.12Ihed",9,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",859,4,"859A","PA4.19Ip",7,"","Inter","PA 4.15 Ihed","PA 4.19 Ip-PA 4.15 Ihed","PA4","Ip"
"4",859,4,"859A","PA4.15Ihed",6,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",861,4,"861","PA4.13Ip",5,"","Inter","PA 4.12 Ihed","PA 4.13 Ip-PA 4.12 Ihed","PA4","Ip"
"4",861,4,"861","PA4.12Ihed",19,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",862,4,"862","PA4.15Ip",7,"","Inter","PA 4.12 Ihed","PA 4.15 Ip-PA 4.12 Ihed","PA4","Ip"
"4",862,4,"862","PA4.12Ihed",5,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",863,4,"863","PA4.17Ip",5,"","Inter","PA 4.12 Ihed","PA 4.17 Ip-PA 4.12 Ihed","PA4","Ip"
"4",863,4,"863","PA4.12Ihed",9,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",867,4,"867","PA4.18Ip",6,"","Inter","PA 4.12 Ihed","PA 4.18 Ip-PA 4.12 Ihed","PA4","Ip"
"4",867,4,"867","PA4.12Ihed",6,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",868,4,"868","PA4.18Ip",7,"","Inter","PA 4.3 Ihed","PA 4.18 Ip-PA 4.3 Ihed","PA4","Ip"
"4",868,4,"868","PA4.3Ihed",6,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",869,4,"869","PA4.19Ip",3,"","Inter","PA 4.12 Ihed","PA 4.19 Ip-PA 4.12 Ihed","PA4","Ip"
"4",869,4,"869","PA4.12Ihed",6,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",871,4,"871A","PA4.1Ip",7,"","Inter","PA 4.2 Ihed","PA 4.1 Ip-PA 4.2 Ihed","PA4","Ip"
"4",871,4,"871A","PA4.2Ihed",15,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",875,4,"875","PA4.14Ip",11,"","Inter","PA 4.2 Ihed","PA 4.14 Ip-PA 4.2 Ihed","PA4","Ip"
"4",875,4,"875","PA4.2Ihed",9,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",875,4,"875A","PA4.18Ip",9,"","Inter","PA 4.15 Ihed","PA 4.18 Ip-PA 4.15 Ihed","PA4","Ip"
"4",875,4,"875A","PA4.15Ihed",15,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",877,4,"877","PA4.2Ip",10,"","Inter","PA 4.7 Ihed","PA 4.2 Ip-PA 4.7 Ihed","PA4","Ip"
"4",877,4,"877","PA4.7Ihed",5,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",880,4,"880","PA4.18Ip",13,"","Alone","NA","NA","PA4","Ip"
"4",881,4,"881","PA4.16Ip",11,"","Inter","PA 4.7 Ihed","PA 4.16 Ip-PA 4.7 Ihed","PA4","Ip"
"4",881,4,"881","PA4.7Ihed",10,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",882,4,"882","PA4.2Ip",15,"","Inter","PA 4.3 Ihed","PA 4.2 Ip-PA 4.3 Ihed","PA4","Ip"
"4",882,4,"882","PA4.3Ihed",7,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",885,4,"885","PA4.14Ip",8,"","Alone","NA","NA","PA4","Ip"
"4",886,4,"886","PA4.1Ip",14,"","Inter","PA 4.7 Ihed","PA 4.1 Ip-PA 4.7 Ihed","PA4","Ip"
"4",886,4,"886","PA4.7Ihed",15,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",887,4,"887","PA4.2Ip",10,"","Alone","NA","NA","PA4","Ip"
"4",888,4,"888","PA4.17Ip",5,"","Alone","NA","NA","PA4","Ip"
"4",889,4,"889","PA4.19Ip",7,"","Inter","PA 4.3 Ihed","PA 4.19 Ip-PA 4.3 Ihed","PA4","Ip"
"4",889,4,"889","PA4.3Ihed",9,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",893,4,"893","PA4.16Ip",11,"","Alone","NA","NA","PA4","Ip"
"4",894,4,"894","PA4.17Ip",16,"","Inter","PA 4.7 Ihed","PA 4.17 Ip-PA 4.7 Ihed","PA4","Ip"
"4",894,4,"894","PA4.7Ihed",10,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",895,4,"895","PA4.17Ip",12,"","Inter","PA 4.7 Ihed","PA 4.17 Ip-PA 4.7 Ihed","PA4","Ip"
"4",895,4,"895","PA4.7Ihed",10,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",897,4,"897","PA4.2Ip",4,"","Inter","PA 4.12 Ihed","PA 4.2 Ip-PA 4.12 Ihed","PA4","Ip"
"4",897,4,"897","PA4.12Ihed",18,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",899,4,"899","PA4.1Ip",7,"","Inter","PA 4.3 Ihed","PA 4.1 Ip-PA 4.3 Ihed","PA4","Ip"
"4",899,4,"899","PA4.3Ihed",5,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",900,4,"900","PA4.2Ip",6,"","Inter","PA 4.3 Ihed","PA 4.2 Ip-PA 4.3 Ihed","PA4","Ip"
"4",900,4,"900","PA4.3Ihed",4,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",901,4,"901","PA4.16Ip",9,"","Inter","PA 4.12 Ihed","PA 4.16 Ip-PA 4.12 Ihed","PA4","Ip"
"4",901,4,"901","PA4.12Ihed",19,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",905,4,"905","PA4.17Ip",10,"","Inter","PA 4.3 Ihed","PA 4.17 Ip-PA 4.3 Ihed","PA4","Ip"
"4",905,4,"905","PA4.3Ihed",7,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",907,4,"907","PA4.18Ip",11,"","Alone","NA","NA","PA4","Ip"
"4",910,4,"910","PA4.14Ip",7,"","Alone","NA","NA","PA4","Ip"
"4",911,4,"911","PA4.16Ip",10,"","Inter","PA 4.7 Ihed","PA 4.16 Ip-PA 4.7 Ihed","PA4","Ip"
"4",911,4,"911","PA4.7Ihed",11,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",912,4,"912","PA4.13Ip",7,"","Alone","NA","NA","PA4","Ip"
"4",914,4,"914","PA4.19Ip",7,"","Inter","PA 4.15 Ihed","PA 4.19 Ip-PA 4.15 Ihed","PA4","Ip"
"4",914,4,"914","PA4.15Ihed",5,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",918,4,"918","PA4.18Ip",9,"","Inter","PA 4.12 Ihed","PA 4.18 Ip-PA 4.12 Ihed","PA4","Ip"
"4",918,4,"918","PA4.12Ihed",12,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",921,4,"921","PA4.17Ip",4,"","Inter","PA 4.12 Ihed","PA 4.17 Ip-PA 4.12 Ihed","PA4","Ip"
"4",921,4,"921","PA4.12Ihed",10,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",924,4,"924","PA4.13Ip",5,"","Alone","NA","NA","PA4","Ip"
"4",926,4,"926","PA4.1Ip",6,"","Alone","NA","NA","PA4","Ip"
"4",927,4,"927","PA4.17Ip",5,"","Inter","PA 4.9 Ihed","PA 4.17 Ip-PA 4.9 Ihed","PA4","Ip"
"4",927,4,"927","PA4.9Ihed",6,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",930,4,"930","PA4.15Ip",9,"","Alone","NA","NA","PA4","Ip"
"4",931,4,"931","PA4.17Ip",10,"","Inter","PA 4.3 Ihed","PA 4.17 Ip-PA 4.3 Ihed","PA4","Ip"
"4",931,4,"931","PA4.3Ihed",9,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",932,4,"932","PA4.16Ip",10,"","Inter","PA 4.3 Ihed","PA 4.16 Ip-PA 4.3 Ihed","PA4","Ip"
"4",932,4,"932","PA4.3Ihed",11,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",933,4,"933","PA4.1Ip",5,"","Inter","PA 4.9 Ihed","PA 4.1 Ip-PA 4.9 Ihed","PA4","Ip"
"4",933,4,"933","PA4.9Ihed",13,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",935,4,"935","PA4.17Ip",4,"","Inter","PA 4.3 Ihed","PA 4.17 Ip-PA 4.3 Ihed","PA4","Ip"
"4",935,4,"935","PA4.3Ihed",6,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",938,4,"938","PA4.15Ip",6,"","Alone","NA","NA","PA4","Ip"
"4",939,4,"939","PA4.13Ip",5,"","Inter","PA 4.7 Ihed","PA 4.13 Ip-PA 4.7 Ihed","PA4","Ip"
"4",939,4,"939","PA4.7Ihed",9,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",948,4,"948","PA4.14Ip",7,"","Inter","PA 4.7 Ihed","PA 4.14 Ip-PA 4.7 Ihed","PA4","Ip"
"4",948,4,"948","PA4.7Ihed",9,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",949,4,"949","PA4.16Ip",4,"","Inter","PA 4.9 Ihed","PA 4.16 Ip-PA 4.9 Ihed","PA4","Ip"
"4",949,4,"949","PA4.9Ihed",5,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",950,4,"950","PA4.19Ip",13,"","Alone","NA","NA","PA4","Ip"
"4",951,4,"951","PA4.2Ip",15,"","Alone","NA","NA","PA4","Ip"
"4",952,4,"952","PA4.11Ip",5,"","Inter","PA 4.9 Ihed","PA 4.11 Ip-PA 4.9 Ihed","PA4","Ip"
"4",952,4,"952","PA4.9Ihed",9,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",955,4,"955","PA4.16Ip",5,"","Inter","PA 4.9 Ihed","PA 4.16 Ip-PA 4.9 Ihed","PA4","Ip"
"4",955,4,"955","PA4.9Ihed",7,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",956,4,"956","PA4.14Ip",10,"","Inter","PA 4.12 Ihed","PA 4.14 Ip-PA 4.12 Ihed","PA4","Ip"
"4",956,4,"956","PA4.12Ihed",12,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",957,4,"957","PA4.1Ip",7,"","Inter","PA 4.9 Ihed","PA 4.1 Ip-PA 4.9 Ihed","PA4","Ip"
"4",957,4,"957","PA4.9Ihed",11,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",958,4,"958","PA4.1Ip",7,"","Inter","PA 4.3 Ihed","PA 4.1 Ip-PA 4.3 Ihed","PA4","Ip"
"4",958,4,"958","PA4.3Ihed",5,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",959,4,"959","PA4.15Ip",5,"","Inter","PA 4.12 Ihed","PA 4.15 Ip-PA 4.12 Ihed","PA4","Ip"
"4",959,4,"959","PA4.12Ihed",6,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",960,4,"960","PA4.17Ip",4,"","Inter","PA 4.12 Ihed","PA 4.17 Ip-PA 4.12 Ihed","PA4","Ip"
"4",960,4,"960","PA4.12Ihed",7,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",961,4,"961","PA4.1Ip",5,"","Inter","PA 4.2 Ihed","PA 4.1 Ip-PA 4.2 Ihed","PA4","Ip"
"4",961,4,"961","PA4.2Ihed",5,"","Inter","PA 4.1 Ip","PA 4.1 Ip-PA 4.2 Ihed","PA4","Ihed"
"4",962,4,"962","PA4.17Ip",5,"","Alone","NA","NA","PA4","Ip"
"4",963,4,"963","PA4.11Ip",5,"","Inter","PA 4.3 Ihed","PA 4.11 Ip-PA 4.3 Ihed","PA4","Ip"
"4",963,4,"963","PA4.3Ihed",6,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",964,4,"964","PA4.19Ip",5,"","Alone","NA","NA","PA4","Ip"
"4",965,4,"965","PA4.17Ip",5,"","Alone","NA","NA","PA4","Ip"
"4",966,4,"966","PA4.16Ip",6,"","Inter","PA 4.3 Ihed","PA 4.16 Ip-PA 4.3 Ihed","PA4","Ip"
"4",966,4,"966","PA4.3Ihed",5,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",967,4,"967","PA4.18Ip",6,"","Inter","PA 4.3 Ihed","PA 4.18 Ip-PA 4.3 Ihed","PA4","Ip"
"4",967,4,"967","PA4.3Ihed",9,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.3 Ihed","PA4","Ihed"
"4",968,4,"968","PA4.18Ip",7,"","Inter","PA 4.7 Ihed","PA 4.18 Ip-PA 4.7 Ihed","PA4","Ip"
"4",968,4,"968","PA4.7Ihed",11,"","Inter","PA 4.18 Ip","PA 4.18 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",969,4,"969","PA4.19Ip",3,"","Inter","PA 4.9 Ihed","PA 4.19 Ip-PA 4.9 Ihed","PA4","Ip"
"4",969,4,"969","PA4.9Ihed",4,"","Inter","PA 4.19 Ip","PA 4.19 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",974,4,"974","PA4.11Ip",5,"","Inter","PA 4.15 Ihed","PA 4.11 Ip-PA 4.15 Ihed","PA4","Ip"
"4",974,4,"974","PA4.15Ihed",7,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.15 Ihed","PA4","Ihed"
"4",976,4,"976","PA4.11Ip",7,"","Inter","PA 4.9 Ihed","PA 4.11 Ip-PA 4.9 Ihed","PA4","Ip"
"4",976,4,"976","PA4.9Ihed",6,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",981,4,"981","PA4.2Ip",6,"","Alone","NA","NA","PA4","Ip"
"4",982,4,"982","PA4.11Ip",12,"","Inter","PA 4.7 Ihed","PA 4.11 Ip-PA 4.7 Ihed","PA4","Ip"
"4",982,4,"982","PA4.7Ihed",14,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",985,4,"985","PA4.2Ip",12,"","Inter","PA 4.9 Ihed","PA 4.2 Ip-PA 4.9 Ihed","PA4","Ip"
"4",985,4,"985","PA4.9Ihed",8,"","Inter","PA 4.2 Ip","PA 4.2 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",988,4,"988","PA4.13Ip",6,"","Inter","PA 4.9 Ihed","PA 4.13 Ip-PA 4.9 Ihed","PA4","Ip"
"4",988,4,"988","PA4.9Ihed",8,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",989,4,"989","PA4.14Ip",5,"","Inter","PA 4.7 Ihed","PA 4.14 Ip-PA 4.7 Ihed","PA4","Ip"
"4",989,4,"989","PA4.7Ihed",6,"","Inter","PA 4.14 Ip","PA 4.14 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",990,4,"990","PA4.18Ip",7,"","Alone","NA","NA","PA4","Ip"
"4",991,4,"991","PA4.11Ip",9,"","Inter","PA 4.12 Ihed","PA 4.11 Ip-PA 4.12 Ihed","PA4","Ip"
"4",991,4,"991","PA4.12Ihed",15,"","Inter","PA 4.11 Ip","PA 4.11 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",994,4,"994","PA4.15Ip",13,"","Inter","PA 4.7 Ihed","PA 4.15 Ip-PA 4.7 Ihed","PA4","Ip"
"4",994,4,"994","PA4.7Ihed",24,"","Inter","PA 4.15 Ip","PA 4.15 Ip-PA 4.7 Ihed","PA4","Ihed"
"4",995,4,"995","PA4.16Ip",7,"","Inter","PA 4.12 Ihed","PA 4.16 Ip-PA 4.12 Ihed","PA4","Ip"
"4",995,4,"995","PA4.12Ihed",31,"","Inter","PA 4.16 Ip","PA 4.16 Ip-PA 4.12 Ihed","PA4","Ihed"
"4",998,4,"998","PA4.13Ip",13,"","Inter","PA 4.9 Ihed","PA 4.13 Ip-PA 4.9 Ihed","PA4","Ip"
"4",998,4,"998","PA4.9Ihed",27,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",999,4,"999","PA4.17Ip",8,"","Inter","PA 4.9 Ihed","PA 4.17 Ip-PA 4.9 Ihed","PA4","Ip"
"4",999,4,"999","PA4.9Ihed",4,"","Inter","PA 4.17 Ip","PA 4.17 Ip-PA 4.9 Ihed","PA4","Ihed"
"4",1000,4,"1000","PA4.13Ip",3,"","Inter","PA 4.7 Ihed","PA 4.13 Ip-PA 4.7 Ihed","PA4","Ip"
"4",1000,4,"1000","PA4.7Ihed",5,"","Inter","PA 4.13 Ip","PA 4.13 Ip-PA 4.7 Ihed","PA4","Ihed"
